2021-11-11 20:57:12 - main_link_prediction.py[line:212] - INFO: - 1982700
2021-11-11 20:57:28 - main_link_prediction.py[line:212] - INFO: - 1983822
2021-11-11 20:57:43 - main_link_prediction.py[line:212] - INFO: - 1983782
2021-11-11 20:57:58 - main_link_prediction.py[line:212] - INFO: - 1981096
2021-11-11 20:58:14 - main_link_prediction.py[line:212] - INFO: - 1983646
2021-11-11 20:58:29 - main_link_prediction.py[line:212] - INFO: - 1982582
2021-11-11 20:58:44 - main_link_prediction.py[line:212] - INFO: - 1982358
2021-11-11 20:59:00 - main_link_prediction.py[line:212] - INFO: - 1981273
2021-11-11 20:59:15 - main_link_prediction.py[line:212] - INFO: - 1982702
2021-11-11 20:59:30 - main_link_prediction.py[line:212] - INFO: - 1984138
2021-11-11 20:59:46 - main_link_prediction.py[line:212] - INFO: - 1978640
2021-11-11 21:00:01 - main_link_prediction.py[line:212] - INFO: - 1984629
2021-11-11 21:00:16 - main_link_prediction.py[line:212] - INFO: - 1982117
2021-11-11 21:00:32 - main_link_prediction.py[line:212] - INFO: - 1980738
2021-11-11 21:00:46 - main_link_prediction.py[line:212] - INFO: - 1982188
2021-11-11 21:00:58 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00280 | Loss 46.7423 | F1 0.3390 0.2538 0.5105 | Speed (samples/sec) 6541.7324|19625.1973 | Load 4.1456| train 11.1447 | GPU 2509.9 MB
2021-11-11 21:01:02 - main_link_prediction.py[line:212] - INFO: - 1984769
2021-11-11 21:01:17 - main_link_prediction.py[line:212] - INFO: - 1983053
2021-11-11 21:01:33 - main_link_prediction.py[line:212] - INFO: - 1982894
2021-11-11 21:01:48 - main_link_prediction.py[line:212] - INFO: - 1983242
2021-11-11 21:02:03 - main_link_prediction.py[line:212] - INFO: - 1983309
2021-11-11 21:02:18 - main_link_prediction.py[line:212] - INFO: - 1981871
2021-11-11 21:02:34 - main_link_prediction.py[line:212] - INFO: - 1983803
2021-11-11 21:02:49 - main_link_prediction.py[line:212] - INFO: - 1981841
2021-11-11 21:03:04 - main_link_prediction.py[line:212] - INFO: - 1981435
2021-11-11 21:03:19 - main_link_prediction.py[line:212] - INFO: - 1982704
2021-11-11 21:03:35 - main_link_prediction.py[line:212] - INFO: - 1981646
2021-11-11 21:03:50 - main_link_prediction.py[line:212] - INFO: - 1983120
2021-11-11 21:04:06 - main_link_prediction.py[line:212] - INFO: - 1983600
2021-11-11 21:04:21 - main_link_prediction.py[line:212] - INFO: - 1981120
2021-11-11 21:04:36 - main_link_prediction.py[line:212] - INFO: - 1983131
2021-11-11 21:04:51 - main_link_prediction.py[line:212] - INFO: - 1984019
2021-11-11 21:05:07 - main_link_prediction.py[line:212] - INFO: - 1980942
2021-11-11 21:05:22 - main_link_prediction.py[line:212] - INFO: - 1980668
